grid,centroid,c_lon,c_lat,geometry,node,nearest_sap,destination,sap_name,route_length
"1197963.280286 1010017.520396, 1197963.280286 1011017.520396, 1198963.280286 1011017.520396, 1198963.280286 1010017.520396, 1197963.280286 1010017.520396",POINT (1198463.2802863133 1010517.520395831),75.87603317733142,26.96591455977348,"POLYGON ((586439.2304855022 2982465.494412278, 586448.0959914309 2983466.158025476, 587448.7605864491 2983457.2936891923, 587439.8952640803 2982456.62792054, 586439.2304855022 2982465.494412278))",4802832781,POINT (584470.6514603356 2984021.596352346),316420579,Kholeshwar Mahadev Temple,6711
"1197963.280286 1011017.520396, 1197963.280286 1012017.520396, 1198963.280286 1012017.520396, 1198963.280286 1011017.520396, 1197963.280286 1011017.520396",POINT (1198463.2802863133 1011517.520395831),75.87619241170212,26.974947577793174,"POLYGON ((586448.0959914309 2983466.158025476, 586456.9593538754 2984466.8214423237, 587457.6237405738 2984457.9592623147, 587448.7605864491 2983457.2936891923, 586448.0959914309 2983466.158025476))",8614114918,POINT (586546.0706625548 2985838.068279889),3373186916,Narad Ka Bagh,2940
"1197963.280286 1012017.520396, 1197963.280286 1013017.520396, 1198963.280286 1013017.520396, 1198963.280286 1012017.520396, 1197963.280286 1012017.520396",POINT (1198463.2802863133 1012517.520395831),75.87635167141524,26.983980581832554,"POLYGON ((586456.9593538754 2984466.8214423237, 586465.8205720101 2985467.484638055, 587466.4847256264 2985458.624615151, 587457.6237405738 2984457.9592623147, 586456.9593538754 2984466.8214423237))",3937087204,POINT (586546.0706625548 2985838.068279889),3373186916,Narad Ka Bagh,1728
"1197963.280286 1013017.520396, 1197963.280286 1014017.520396, 1198963.280286 1014017.520396, 1198963.280286 1013017.520396, 1197963.280286 1013017.520396",POINT (1198463.2802863133 1013517.520395831),75.87651095647679,26.99301357166542,"POLYGON ((586465.8205720101 2985467.484638055, 586474.6796450122 2986468.1475879145, 587475.3435407819 2986459.2897229367, 587466.4847256264 2985458.624615151, 586465.8205720101 2985467.484638055))",3878685100,POINT (586927.6370142719 2986243.799252743),316420113,Kunda,300
"1198963.280286 990017.520396, 1198963.280286 991017.520396, 1199963.280286 991017.520396, 1199963.280286 990017.520396, 1198963.280286 990017.520396",POINT (1199463.2802863133 990517.520395831),75.88291873827993,26.785108805707026,"POLYGON ((587262.1347582536 2962443.3096019244, 587271.0432718738 2963443.9740842455, 588271.7089879276 2963435.0664965496, 588262.8001622403 2962434.3998505897, 587262.1347582536 2962443.3096019244))",4817419650,POINT (583468.4902948493 2964670.0346732945),3785900426,Dwarka Puri,5111
"1198963.280286 991017.520396, 1198963.280286 992017.520396, 1199963.280286 992017.520396, 1199963.280286 991017.520396, 1198963.280286 991017.520396",POINT (1199463.2802863133 991517.520395831),75.88307826645861,26.79414204465888,"POLYGON ((587271.0432718738 2963443.9740842455, 587279.9496337981 2964444.6388658546, 588280.6156371962 2964435.7334426334, 588271.7089879276 2963435.0664965496, 587271.0432718738 2963443.9740842455))",3941159152,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,4731
"1198963.280286 992017.520396, 1198963.280286 993017.520396, 1199963.280286 993017.520396, 1199963.280286 992017.520396, 1198963.280286 992017.520396",POINT (1199463.2802863133 992517.520395831),75.88323781998606,26.803175274152597,"POLYGON ((587279.9496337981 2964444.6388658546, 587288.8538431955 2965445.303922034, 588289.5201092153 2965436.400664114, 588280.6156371962 2964435.7334426334, 587279.9496337981 2964444.6388658546))",4815320448,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,4238
"1198963.280286 993017.520396, 1198963.280286 994017.520396, 1199963.280286 994017.520396, 1199963.280286 993017.520396, 1198963.280286 993017.520396",POINT (1199463.2802863133 993517.520395831),75.88339739886833,26.812208493962316,"POLYGON ((587288.8538431955 2965445.303922034, 587297.7558992411 2966445.9692280553, 588298.4224031549 2966437.06813627, 588289.5201092153 2965436.400664114, 587288.8538431955 2965445.303922034))",4815503809,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,4096
"1198963.280286 994017.520396, 1198963.280286 995017.520396, 1199963.280286 995017.520396, 1199963.280286 994017.520396, 1198963.280286 994017.520396",POINT (1199463.2802863133 994517.520395831),75.88355700311143,26.82124170386216,"POLYGON ((587297.7558992411 2966445.9692280553, 587306.6558011015 2967446.634759195, 588307.3225181855 2967437.7358343685, 588298.4224031549 2966437.06813627, 587297.7558992411 2966445.9692280553))",7087464951,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,4034
"1198963.280286 995017.520396, 1198963.280286 996017.520396, 1199963.280286 996017.520396, 1199963.280286 995017.520396, 1198963.280286 995017.520396",POINT (1199463.2802863133 995517.520395831),75.88371663272144,26.8302749036262,"POLYGON ((587306.6558011015 2967446.634759195, 587315.5535479517 2968447.3004907276, 588316.2204534746 2968438.40373369, 588307.3225181855 2967437.7358343685, 587306.6558011015 2967446.634759195))",8621896493,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,5115
"1198963.280286 996017.520396, 1198963.280286 997017.520396, 1199963.280286 997017.520396, 1199963.280286 996017.520396, 1198963.280286 996017.520396",POINT (1199463.2802863133 996517.520395831),75.88387628770438,26.83930809302851,"POLYGON ((587315.5535479517 2968447.3004907276, 587324.449138962 2969447.966397916, 588325.1162081914 2969439.071809498, 588316.2204534746 2968438.40373369, 587315.5535479517 2968447.3004907276))",4750758271,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,5372
"1198963.280286 997017.520396, 1198963.280286 998017.520396, 1199963.280286 998017.520396, 1199963.280286 997017.520396, 1198963.280286 997017.520396",POINT (1199463.2802863133 997517.520395831),75.88403596806633,26.8483412718432,"POLYGON ((587324.449138962 2969447.966397916, 587333.3425733023 2970448.632456032, 588334.0097815072 2970439.7400370636, 588325.1162081914 2969439.071809498, 587324.449138962 2969447.966397916))",8610643963,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,6312
"1198963.280286 998017.520396, 1198963.280286 999017.520396, 1199963.280286 999017.520396, 1199963.280286 998017.520396, 1198963.280286 998017.520396",POINT (1199463.2802863133 998517.520395831),75.88419567381332,26.85737443984426,"POLYGON ((587333.3425733023 2970448.632456032, 587342.2338501492 2971449.2986403396, 588342.9011725947 2971440.4083916508, 588334.0097815072 2970439.7400370636, 587333.3425733023 2970448.632456032))",8610775347,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,5334
"1198963.280286 999017.520396, 1198963.280286 1000017.520396, 1199963.280286 1000017.520396, 1199963.280286 999017.520396, 1198963.280286 999017.520396",POINT (1199463.2802863133 999517.520395831),75.8843554049514,26.86640759680574,"POLYGON ((587342.2338501492 2971449.2986403396, 587351.1229686714 2972449.9649261064, 588351.7903806178 2972441.0768485228, 588342.9011725947 2971440.4083916508, 587342.2338501492 2971449.2986403396))",8631164339,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,4144
"1198963.280286 1000017.520396, 1198963.280286 1001017.520396, 1199963.280286 1001017.520396, 1199963.280286 1000017.520396, 1198963.280286 1000017.520396",POINT (1199463.2802863133 1000517.520395831),75.88451516148665,26.875440742501663,"POLYGON ((587351.1229686714 2972449.9649261064, 587360.0099280424 2973450.631288588, 588360.6774047515 2973441.745382939, 588351.7903806178 2972441.0768485228, 587351.1229686714 2972449.9649261064))",8631744050,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,3015
"1198963.280286 1001017.520396, 1198963.280286 1002017.520396, 1199963.280286 1002017.520396, 1199963.280286 1001017.520396, 1198963.280286 1001017.520396",POINT (1199463.2802863133 1001517.520395831),75.8846749434251,26.884473876706046,"POLYGON ((587360.0099280424 2973450.631288588, 587368.8947274351 2974451.2977030487, 588369.562244166 2974442.4139701664, 588360.6774047515 2973441.745382939, 587360.0099280424 2973450.631288588))",8620468726,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,2276
"1198963.280286 1002017.520396, 1198963.280286 1003017.520396, 1199963.280286 1003017.520396, 1199963.280286 1002017.520396, 1198963.280286 1002017.520396",POINT (1199463.2802863133 1002517.520395831),75.88483475077281,26.893506999192866,"POLYGON ((587368.8947274351 2974451.2977030487, 587377.7773660203 2975451.9641447496, 588378.4448980313 2975443.082585455, 588369.562244166 2974442.4139701664, 587368.8947274351 2974451.2977030487))",4750492733,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,2204
"1198963.280286 1003017.520396, 1198963.280286 1004017.520396, 1199963.280286 1004017.520396, 1199963.280286 1003017.520396, 1198963.280286 1003017.520396",POINT (1199463.2802863133 1003517.520395831),75.88499458353587,26.90254010973608,"POLYGON ((587377.7773660203 2975451.9641447496, 587386.6578429731 2976452.6305889413, 588387.3253655186 2976443.7512040692, 588378.4448980313 2975443.082585455, 587377.7773660203 2975451.9641447496))",4763444059,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,2644
"1198963.280286 1004017.520396, 1198963.280286 1005017.520396, 1199963.280286 1005017.520396, 1199963.280286 1004017.520396, 1198963.280286 1004017.520396",POINT (1199463.2802863133 1004517.520395831),75.88515444172032,26.911573208109655,"POLYGON ((587386.6578429731 2976452.6305889413, 587395.5361574647 2977453.297010879, 588396.2036457977 2977444.419801254, 588387.3253655186 2976443.7512040692, 587386.6578429731 2976452.6305889413))",8610041496,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,3138
"1198963.280286 1006017.520396, 1198963.280286 1007017.520396, 1199963.280286 1007017.520396, 1199963.280286 1006017.520396, 1198963.280286 1006017.520396",POINT (1199463.2802863133 1006517.520395831),75.88547423437765,26.929639367443645,"POLYGON ((587404.4123086699 2978453.9633858167, 587413.2862957597 2979454.6296890033, 588413.9536414169 2979445.7568323603, 588405.0797380388 2978445.0883522676, 587404.4123086699 2978453.9633858167))",5314466324,POINT (584266.5790762692 2977673.201627969),3783046924,Galta Gate,8639
"1198963.280286 1007017.520396, 1198963.280286 1008017.520396, 1199963.280286 1008017.520396, 1199963.280286 1007017.520396, 1198963.280286 1007017.520396",POINT (1199463.2802863133 1007517.520395831),75.88563416886267,26.938672427951907,"POLYGON ((587413.2862957597 2979454.6296890033, 587422.1581179091 2980455.2958956896, 588422.8253551016 2980446.4252167754, 588413.9536414169 2979445.7568323603, 587413.2862957597 2979454.6296890033))",8581927172,POINT (584266.5790762692 2977673.201627969),3783046924,Galta Gate,7885
"1198963.280286 1008017.520396, 1198963.280286 1009017.520396, 1199963.280286 1009017.520396, 1199963.280286 1008017.520396, 1198963.280286 1008017.520396",POINT (1199463.2802863133 1008517.520395831),75.88579412879336,26.94770547538621,"POLYGON ((587422.1581179091 2980455.2958956896, 587431.0277742915 2981455.961981121, 588431.6948782656 2981447.0934807644, 588422.8253551016 2980446.4252167754, 587422.1581179091 2980455.2958956896))",4802945826,POINT (583856.7538289096 2982334.633155098),3993089279,Air Force School,6829
"1198963.280286 1009017.520396, 1198963.280286 1010017.520396, 1199963.280286 1010017.520396, 1199963.280286 1009017.520396, 1198963.280286 1009017.520396",POINT (1199463.2802863133 1009517.520395831),75.88595411417579,26.956738509520424,"POLYGON ((587431.0277742915 2981455.961981121, 587439.8952640803 2982456.62792054, 588440.5622100785 2982447.7615995705, 588431.6948782656 2981447.0934807644, 587431.0277742915 2981455.961981121))",4802937200,POINT (584470.6514603356 2984021.596352346),316420579,Kholeshwar Mahadev Temple,8643
"1199963.280286 995017.520396, 1199963.280286 996017.520396, 1200963.280286 996017.520396, 1200963.280286 995017.520396, 1199963.280286 995017.520396",POINT (1200463.2802863133 995517.520395831),75.89378554131885,26.830131323804505,"POLYGON ((588307.3225181855 2967437.7358343685, 588316.2204534746 2968438.40373369, 589316.8895395674 2968429.506800167, 589307.9914150095 2967428.8367083236, 588307.3225181855 2967437.7358343685))",8609313476,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,6064
"1199963.280286 996017.520396, 1199963.280286 997017.520396, 1200963.280286 997017.520396, 1200963.280286 996017.520396, 1199963.280286 996017.520396",POINT (1200463.2802863133 996517.520395831),75.89394599631935,26.83916450195956,"POLYGON ((588316.2204534746 2968438.40373369, 588325.1162081914 2969439.071809498, 589325.7854588244 2969430.1770693273, 589316.8895395674 2968429.506800167, 588316.2204534746 2968438.40373369))",8046251528,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,6325
"1199963.280286 997017.520396, 1199963.280286 998017.520396, 1200963.280286 998017.520396, 1200963.280286 997017.520396, 1199963.280286 997017.520396",POINT (1200463.2802863133 997517.520395831),75.89410647682595,26.848197669528727,"POLYGON ((588325.1162081914 2969439.071809498, 588334.0097815072 2970439.7400370636, 589334.6791719442 2970430.847491076, 589325.7854588244 2969430.1770693273, 588325.1162081914 2969439.071809498))",4748469761,POINT (584523.5892619151 2966546.9900627304),4135511694,8 Number Bus Stand,7364
"1199963.280286 998017.520396, 1199963.280286 999017.520396, 1200963.280286 999017.520396, 1200963.280286 998017.520396, 1199963.280286 998017.520396",POINT (1200463.2802863133 998517.520395831),75.89426698284473,26.85723082628608,"POLYGON ((588334.0097815072 2970439.7400370636, 588342.9011725947 2971440.4083916508, 589343.5706780985 2971431.518040677, 589334.6791719442 2970430.847491076, 588334.0097815072 2970439.7400370636))",4748454325,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,5350
"1199963.280286 999017.520396, 1199963.280286 1000017.520396, 1200963.280286 1000017.520396, 1200963.280286 999017.520396, 1199963.280286 999017.520396",POINT (1200463.2802863133 999517.520395831),75.89442751438177,26.8662639720057,"POLYGON ((588342.9011725947 2971440.4083916508, 588351.7903806178 2972441.0768485228, 589352.459976455 2972432.1886933935, 589343.5706780985 2971431.518040677, 588342.9011725947 2971440.4083916508))",8634385043,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,4608
"1199963.280286 1000017.520396, 1199963.280286 1001017.520396, 1200963.280286 1001017.520396, 1200963.280286 1000017.520396, 1199963.280286 1000017.520396",POINT (1200463.2802863133 1000517.520395831),75.89458807144317,26.87529710646153,"POLYGON ((588351.7903806178 2972441.0768485228, 588360.6774047515 2973441.745382939, 589361.3470661812 2973432.859424486, 589352.459976455 2972432.1886933935, 588351.7903806178 2972441.0768485228))",4744367798,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,4296
"1199963.280286 1001017.520396, 1199963.280286 1002017.520396, 1200963.280286 1002017.520396, 1200963.280286 1001017.520396, 1199963.280286 1001017.520396",POINT (1200463.2802863133 1001517.520395831),75.89474865403501,26.88433022942765,"POLYGON ((588360.6774047515 2973441.745382939, 588369.562244166 2974442.4139701664, 589370.2319464476 2974433.5302092177, 589361.3470661812 2973432.859424486, 588360.6774047515 2973441.745382939))",8635107368,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,3119
"1199963.280286 1002017.520396, 1199963.280286 1003017.520396, 1200963.280286 1003017.520396, 1200963.280286 1002017.520396, 1199963.280286 1002017.520396",POINT (1200463.2802863133 1002517.520395831),75.89490926216338,26.89336334067798,"POLYGON ((588369.562244166 2974442.4139701664, 588378.4448980313 2975443.082585455, 589379.1146164202 2975434.2010228434, 589370.2319464476 2974433.5302092177, 588369.562244166 2974442.4139701664))",8637002899,POINT (586188.6339399975 2974852.364449858),3783537515,Dayal Hospital,3146
